"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-03-09","2014-03-15","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","25"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-03-16","2014-03-22","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","28"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-03-23","2014-03-29","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","17"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-03-30","2014-04-05","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","16"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-04-06","2014-04-12","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","17"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-04-13","2014-04-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","36"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-04-27","2014-05-03","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","58"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-05-04","2014-05-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","32"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-05-11","2014-05-17","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","49"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-05-18","2014-05-24","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","22"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-05-25","2014-05-31","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","34"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-06-01","2014-06-07","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","28"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-06-08","2014-06-14","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","13"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-06-15","2014-06-21","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","20"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-06-22","2014-06-28","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","33"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-06-29","2014-07-05","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","11"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-07-06","2014-07-12","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","19"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-07-13","2014-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","27"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2014-07-27","2014-08-02","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","23"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2004-01-04","2004-06-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-02-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-02-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-02-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-02-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-03-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-03-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-03-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-03-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-03-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-04-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-04-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-04-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-04-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-05-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-05-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-05-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-05-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-06-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-06-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-06-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-06-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-06-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-07-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-07-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-07-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-07-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-08-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-08-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-08-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-08-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-08-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-09-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-09-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-09-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-09-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-10-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-10-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-10-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-10-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-11-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-11-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-11-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-11-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-11-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-12-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-12-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-12-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2012-12-30","2013-12-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-08-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-08-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-08-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-09-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-09-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-09-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-09-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-10-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-10-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-10-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-10-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-11-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-11-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-11-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-11-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-11-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-12-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-12-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-12-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2014-12-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2014-01-01","2015-01-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-05-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-06-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-06-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-06-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-06-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-07-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-07-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-07-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-07-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-08-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-09-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-10-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-11-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-11-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-11-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-11-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-12-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2015-01-01","2015-12-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
